crdb_der	pisquare	33	hedge_accounting_category	STRING		Hedge Accounting Category	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Hedge Accounting Category	Text								
crdb_der	pisquare	34	mutual_fund_code	STRING		Mutual Fund code	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Mutual Fund code	Text								
crdb_der	pisquare	35	mutual_fund_name	STRING		Mutual Fund Name	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Mutual Fund Name	Text								
crdb_der	pisquare	36	mutual_fund_code_2	STRING		Mutual Fund Code 2	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Mutual Fund Code 2	Text								
crdb_der	pisquare	37	mutual_fund_name_2	STRING		Mutual Fund Name 2	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Mutual Fund Name 2	Text								
crdb_der	pisquare	38	isda	STRING		ISDA	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	ISDA	Text								
crdb_der	pisquare	39	counterparty_name	STRING		Counterparty Name	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Counterparty Name	Text								
crdb_der	pisquare	40	counterparty_code	STRING		Counterparty Code	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Counterparty Code	Text								
crdb_der	pisquare	41	counterparty_rating	STRING		Counterparty rating	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Counterparty rating	Text			AXA rating list					
crdb_der	pisquare	42	counterparty_rating_origin	STRING		counterparty rating origin	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	counterparty rating origin	Text								
crdb_der	pisquare	43	counterparty_sector	STRING		counterparty sector	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	counterparty sector	Text								
crdb_der	pisquare	44	counterparty_issuer_industry_group	STRING		Counterparty issuer industry group	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Counterparty issuer industry group	Text								
crdb_der	pisquare	45	counterparty_issuer_industry_subgroup	STRING		Counterparty issuer industry subgroup	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Counterparty issuer industry subgroup	Text								
crdb_der	pisquare	46	counterparty_country	STRING		Counterparty Country	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Counterparty Country	Text								
crdb_der	pisquare	47	counterparty_ultimateshareholder_name	STRING		Counterparty ultimateshareholder name	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Counterparty ultimateshareholder name	Text								
crdb_der	pisquare	48	counterparty_ultimateshareholder_axa_rating	STRING		Counterparty ultimateshareholder Axa rating	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Counterparty ultimateshareholder Axa rating	Text			AXA rating list					
crdb_der	pisquare	49	counterparty_ultimateshareholder_rating_origin	STRING		Counterparty ultimateshareholder rating origin	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Counterparty ultimateshareholder rating origin	Text								
crdb_der	pisquare	50	counterparty_ultimateshareholder_country	STRING		Counterparty ultimateshareholder Country	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Counterparty ultimateshareholder Country	Text								
crdb_der	pisquare	51	rl_issuer_name	STRING		RL Issuer Name	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Issuer Name	Text								
crdb_der	pisquare	52	rl_issuer_idbb_company	STRING		RL Issuer IDBB Company	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Issuer IDBB Company	Text								
crdb_der	pisquare	53	rl_issuer_rating	STRING		RL Issuer Rating	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Issuer Rating	Text			AXA rating list					
crdb_der	pisquare	54	rl_issuer_rating_origin	STRING		RL Issuer Rating Origin	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Issuer Rating Origin	Text								
crdb_der	pisquare	55	rl_issuer_sector	STRING		RL Issuer Sector	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Issuer Sector	Text								
crdb_der	pisquare	56	rl_issuer_industry_group	STRING		RL issuer industry group	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL issuer industry group	Text								
crdb_der	pisquare	57	rl_issuer_industry_subgroup	STRING		RL issuer industry subgroup	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL issuer industry subgroup	Text								
crdb_der	pisquare	58	rl_issuer_country	STRING		RL Issuer Country	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Issuer Country	Text								
crdb_der	pisquare	59	rl_ultimateshareholder_name	STRING		RL ultimateshareholder Name	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL ultimateshareholder Name	Text								
crdb_der	pisquare	60	rl_ultimateshareholder_axa_rating	STRING		RL ultimateshareholder Axa Rating	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL ultimateshareholder Axa Rating	Text			AXA rating list					
crdb_der	pisquare	61	rl_ultimateshareholder_rating_origin	STRING		RL ultimateshareholder Rating Origin	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL ultimateshareholder Rating Origin	Text								
crdb_der	pisquare	62	rl_ultimateshareholder_country	STRING		RL ultimateshareholder Country	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL ultimateshareholder Country	Text								
crdb_der	pisquare	63	rl_index_name	STRING		RL Index Name	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Index Name	Text								
crdb_der	pisquare	64	rl_index_type	STRING		RL Index Type	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Index Type	Text								
crdb_der	pisquare	65	rl_security_code_type	STRING		RL Security Code Type	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Security Code Type	Text								
crdb_der	pisquare	66	rl_security_code	STRING		RL Security Code	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Security Code	Text								
crdb_der	pisquare	67	rl_security_rating	STRING		RL Security Rating	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Security Rating	Text			AXA rating list					
crdb_der	pisquare	68	rl_security_rating_origin	STRING		RL Security Rating Origin	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Security Rating Origin	Text								
crdb_der	pisquare	69	rl_security_seniority	STRING		RL Security Seniority	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Security Seniority	Text								
crdb_der	pisquare	70	rl_nature_of_underlying	STRING		RL Nature of Underlying	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Nature of Underlying	Text								
crdb_der	pisquare	71	rl_payment_frequency	DECIMAL(20,4)		RL Payment Frequency	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Payment Frequency	Number			4 decimal char, 20 before separator, not spaces beween char, use point separator					
crdb_der	pisquare	72	rl_spread_strike_forex	DECIMAL(20,4)		RL Spread_Strike_Forex	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Spread_Strike_Forex	Number			4 decimal char, 20 before separator, not spaces beween char, use point separator					
crdb_der	pisquare	73	rl_spot_of_reference	DECIMAL(20,4)		RL Spot Of Reference	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Spot Of Reference	Number			4 decimal char, 20 before separator, not spaces beween char, use point separator					
crdb_der	pisquare	74	rl_currency	STRING		RL Currency	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Currency	Text			ISO code					
crdb_der	pisquare	75	rl_day_count_basis	STRING		RL Day Count Basis	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Day Count Basis	Text								
crdb_der	pisquare	76	pl_issuer_name	STRING		PL Issuer Name	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Issuer Name	Text								
crdb_der	pisquare	77	pl_issuer_bb_code	STRING		PL Issuer BB Code	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Issuer BB Code	Text								
crdb_der	pisquare	78	pl_issuer_axa_rating	STRING		PL Issuer Axa Rating	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Issuer Axa Rating	Text			AXA rating list					
crdb_der	pisquare	79	pl_issuer_axa_rating_origin	STRING		PL Issuer Axa Rating Origin	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Issuer Axa Rating Origin	Text								
crdb_der	pisquare	80	pl_issuer_industry_sector	STRING		PL Issuer Industry Sector	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Issuer Industry Sector	Text								
crdb_der	pisquare	81	pl_issuer_industry_group	STRING		PL issuer industry group	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL issuer industry group	Text								
crdb_der	pisquare	82	pl_issuer_industry_subgroup	STRING		PL issuer industry subgroup	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL issuer industry subgroup	Text								
crdb_der	pisquare	83	pl_issuer_country	STRING		PL Issuer Country	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Issuer Country	Text								
crdb_der	pisquare	84	pl_ultimateshareholder_name	STRING		PL ultimateshareholder Name	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL ultimateshareholder Name	Text								
crdb_der	pisquare	85	pl_ultimateshareholder_axa_rating	STRING		PL ultimateshareholder Axa Rating	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL ultimateshareholder Axa Rating	Text			AXA rating list					
