ab_trades	pisquare	18	tra_accrued_interest_ptf_cur	DECIMAL(20,3)		Tra Accrued Interest (Ptf Cur)	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	Tra Accrued Interest (Ptf Cur)	Real									1.3							
ab_trades	pisquare	19	ytm	DECIMAL(20,3)		YTM	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	YTM	Real									1.3							
ab_trades	pisquare	20	modified_duration	DECIMAL(20,3)		Modified duration	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	Modified duration	Real									1.3							
ab_trades	pisquare	21	bloomberg_ticker	STRING		BLOOMBERG TICKER	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	BLOOMBERG TICKER	String									1.3							
ab_trades	pisquare	22	issuer_third_party_country	STRING		Issuer/Third Party COUNTRY	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	Issuer/Third Party COUNTRY	String									1.3							
ab_trades	pisquare	23	issue_date	TIMESTAMP	dd/mm/yyyy	ISSUE DATE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	ISSUE DATE	Date									1.3							
ab_trades	pisquare	24	issuer_ctp_id	BIGINT		ISSUER CTP ID	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	ISSUER CTP ID	Integer									1.3							
ab_trades	pisquare	25	issuer_dali_code	STRING		Issuer Dali Code	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	Issuer Dali Code	String									1.3							
ab_trades	pisquare	26	issuer_third_party_long_name	STRING		Issuer/Third Party LONG NAME	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	Issuer/Third Party LONG NAME	String									1.3							
ab_trades	pisquare	27	maturity_date	TIMESTAMP	dd/mm/yyyy	MATURITY DATE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	MATURITY DATE	Date									1.3							
